fixture_id,team_id,opponent_team_id,is_home,player_id,player_name,expected_minutes,proj_shots_total,proj_shots_on,proj_fouls_committed,proj_fouls_drawn,proj_yellow_cards,role,side
1378969,35,40,False,19245,Marcus Tavernier,83.72727272727273,0.8003633794148306,0.2636819237622089,1.4159716411740606,0.9602267068399507,0.16613846114253283,DM,R
1378969,35,40,False,18870,David Brooks,41.22222222222222,0.766326846741953,0.31064178100064765,0.8056088327673683,0.7162059617480441,0.5138272230753086,DM,R
1378969,35,40,False,18870,David Brooks,71.33333333333333,0.228817265720463,0.0,1.238768516737731,0.7300359431523933,0.728327662815389,DM,R
1378969,35,40,False,152856,Evanilson,77.61538461538461,1.1968781599540759,0.4316056515165741,1.109577221727167,1.0541071383515404,0.04301361550958395,W,R
1378969,35,40,False,31057,Hamed Junior Traorè,16.0,0.0,0.0,0.0,0.0,0.0,CM,UNK
1378969,35,40,False,402432,Ben Winterburn,15.0,0.0,0.0,0.0,0.0,0.0,CM,UNK
1378969,35,40,False,20093,James Hill,38.75,0.13752853731488954,0.06558894454553794,0.8291321573691858,0.4977938092244232,0.10353386367574018,FB,UNK
1378969,35,40,False,368030,Eli Junior Kroupi,33.2,0.4301657630606083,0.3093765884160385,0.5680831336715817,0.09560848993885979,0.07692673555370369,W,UNK
1378969,35,40,False,151756,Will Dennis,20.0,0.0,0.0,0.0,0.0,0.0,GK,UNK
1378969,35,40,False,51051,Julián Araujo,20.0,0.0,0.0,0.0,0.0,0.0,FB,UNK
1378969,35,40,False,363333,Julio Soler,15.0,0.0,0.0,0.0,0.0,0.0,FB,UNK
1378969,35,40,False,2734,Philip Billing,20.0,0.0,0.0,0.0,0.0,0.0,CM,UNK
1378969,35,40,False,402434,Remy Rees-Dottin,20.0,0.0,0.0,0.0,0.0,0.0,W,UNK
1378970,66,34,True,36878,Marco Bizot,90.0,0.0,0.0,0.18698628775068205,0.0,0.6311643022554055,GK,L
1378970,66,34,True,19298,Matty Cash,83.66666666666667,0.5031643377561723,0.3159658015198863,1.1380659340179546,0.918986877119916,0.11013442781858084,FB,L
1378970,66,34,True,19354,Ezri Konsa,88.28571428571429,0.10265112867771788,0.10265112867771788,0.3380132706291303,1.2293574897998847,0.0,FB,L
1378970,66,34,True,19179,Tyrone Mings,71.14285714285714,0.07391762150061693,0.0,0.3610227495250695,0.6378226717901664,0.0,FB,L
1378970,66,34,True,2724,Lucas Digne,70.35714285714286,0.14849234736483244,0.0744909416891386,0.44371429571491744,0.7253758798118183,0.08491648118599249,FB,L
1378970,66,34,True,1904,Boubacar Kamara,63.0,0.19737491920291794,0.19737491920291794,0.461951621273356,1.554412987581899,0.24359419443821195,DM,C
1378970,66,34,True,1904,Boubacar Kamara,79.6,0.11567480929967132,0.11567480929967132,0.6302223194296925,1.4586990785203156,0.10606680333972814,DM,C
1378970,66,34,True,162714,Amadou Onana,81.5,0.355532228381588,0.23955914620133856,0.9319302839181015,0.9101563352481312,0.14295051280214716,DM,C
